Store;Date;Weekly_Sales;Holiday_Flag;Temperature;Fuel_Price;CPI;Unemployment;Product Name;Final Price;Brand;Categories
29;03.09.2010;579272.38;0;75.85;2.735;132.7248387;10.409;Ablanczoom Womens Sandals Closed Toe Ankle Strap Comfort Summer Flats Sandals for Women Shoes;23.99;Ablanczoom;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Sandals"",""Womens Sandals""]"
29;06.07.2012;578832.41;0;77.41;3.538;138.2296333;9.419;Bella + Canvas Ladies' Jersey Muscle Tank - B6003;8.46;BELLA + CANVAS;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tank Tops"",""Womens Tank Tops""]"
29;28.05.2010;577627.66;0;65.64;2.906;132.2939355;10.16;SmartyPants Women's Multi & Omegas 3 Fish Oil Gummy Vitamins with D3, C & B12 - 120ct;26.99;SmartyPants Vitamins;"[""Health and Medicine"",""Vitamins and Supplements"",""Multivitamins"",""Women's Multivitamins""]"
29;01.06.2012;576252.35;0;70.01;3.798;138.1138065;9.14;FEDTOSING Relaxed Work Cargo Pants Outdoor Mens Pant Gray,Size 38◊36;35.97;FEDTOSING;"[""Clothing"",""Mens Clothing"",""Mens Pants"",""Mens Cargo Pants""]"
29;09.04.2010;569937.23;0;57.06;2.849;131.9408065;10.16;Bella + Canvas Unisex Jersey Short-Sleeve T-Shirt - 3001C;8.86;BELLA + CANVAS;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens T-Shirts""]"
29;07.05.2010;568497.35;0;63.81;2.981;132.1062;10.16;Dresses for Women Summer Sleeveless Plus Size Daily Vintage Sunflower Bohemian V Neck Maxi Dress;7.79;Betiyuaoe;"[""Clothing"",""Womens Plus"",""Plus Size Dresses"",""Plus Size Dresses""]"
29;01.07.2011;567114.6;0;70.8;3.815;135.4468;9.863;KingSize Men's Big & Tall Comfort Flex Full Elastic Shorts;36.05;Kingsize;"[""Clothing"",""Big and Tall"",""Big and Tall Shorts"",""Big and Tall Shorts""]"
29;09.07.2010;563449.43;0;79.22;2.806;132.5461333;10.409;Revlon Just Bitten Lipstain + Balm 020 Beloved: lipstain .09 Oz., balm .05 Oz.;26.97;Revlon;"[""Beauty"",""Makeup"",""All Makeup""]"
29;17.02.2012;559606.91;0;36.25;3.703;137.2583103;8.988;LOL Dress for Toddler Girl Elegant Mesh Dress Sleeveless Cartoon Dress 2-9 Years;9.89;KAWELL;"[""Clothing"",""Shop by Category"",""Dresses""]"
29;18.06.2010;558731.74;0;67.13;2.805;132.4733333;10.16;UVPLOVE Womens 2023 Fall Casual Turtleneck Batwing-Sleeved Chunky Oversized Ribbed Knit Tunic Sweaters in Pullover Style;29.99;UVPLove;"[""Clothing"",""Womens Clothing"",""Womens Sweaters"",""Womens Sweaters""]"
29;10.06.2011;558431.44;0;69.53;3.924;134.9425484;9.966;WallFlower Women's Legendary Bootcut Mid-Rise Insta Stretch Juniors Jeans (Standard and Plus);38.69;Wallflower;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
29;29.06.2012;555954.13;0;70.99;3.577;138.1962667;9.14;FUBU Men's Knight Basketball High-Top Shoes, Sizes 7-13;26.0;FUBU;"[""Clothing"",""Shoes"",""Mens Shoes"",""Mens Sneakers"",""Mens Athletic Shoes""]"
29;08.06.2012;554093.15;0;61.71;3.746;138.1174194;9.14;The Lucille - Microfiber Lace Trim Bralette;13.5;Leading Lady;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Wireless Bras""]"
29;26.03.2010;552985.34;0;48.56;2.831;131.863129;10.064;The Bella + Canvas Unisex 3/4 Sleeve Baseball T-Shirt - WHITE/ MAROON - XS;10.08;BELLA + CANVAS;"[""Clothing"",""Mens Clothing"",""Mens Shirts"",""Mens T-Shirts""]"
29;15.06.2012;552338.76;0;66.56;3.683;138.1295333;9.14;Golden Krust Jamaican Jerk Style Chicken Patty 1 Count, 5oz (Frozen);1.24;Golden Krust;"[""Food"",""Frozen Foods"",""Frozen Appetizers & Snacks"",""Frozen Sandwiches""]"
29;30.12.2011;551743.05;1;36.28;3.402;136.6432581;9.357;UVN Sweatsuits Womens 2pcs Sets Jogger Set Casual 2 Piece Outfit Striped Sweatshirts Long Tracksuits;27.99;UVN;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Activewear""]"
29;27.05.2011;550735.64;0;62.59;4.034;134.7677742;9.966;WestinTrends Dylan Adirondack Chairs Set of 2 with Side Table, All Weather Poly Lumber Outdoor Seating Patio Conversation Bistro Set, Seashell Curved Slat Backrest, Gray;385.99;WestinTrends;"[""Patio & Garden"",""Patio Furniture"",""Patio Sets"",""Patio Dining Sets"",""3 Piece Patio Dining Set""]"
29;11.02.2011;550387.78;1;28.89;3.255;133.260871;10.256;Mint's Colorful Life Butterfly Kite for Kids & Adults, Polyester Material Easy to Fly;13.99;Mint's Colorful Life;"[""Toys"",""Outdoor Toys"",""Sports Toys"",""Kites""]"
29;25.05.2012;549665.67;0;62.39;3.85;138.1101935;9.14;Full Size Tailored Drop Ruffled Solid Bed Skirt with Adjustable Elastic Belt Microfiber Fabric Fade & Wrinkle Resistant Bed Frame Cover Easy to Fit & Care (10 Inch Drop, Burgundy);28.79;Dee's Collection;"[""Baby"",""Toddlers' Room"",""Toddler Bedding"",""Toddler Bedding Sets & Sheets""]"
29;13.05.2011;549551.02;0;57.71;4.095;134.593;9.966;The Serena - Cotton Wirefree Sports Bra;14.5;Leading Lady;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Bras"",""Womens Sports Bras"",""Low Support""]"
29;08.07.2011;547586.07;0;74.22;3.784;135.6283333;9.863;"Eclipse Dayton Solid Blackout Rod Pocket Energy-Efficient Curtain Panel, Chocolate, 42""x63""";18.95;Eclipse;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Room Darkening Curtains""]"
29;31.08.2012;545844.91;0;71.93;3.884;138.3771935;9.419;V8 +Energy Black Cherry and Pomegranate Blueberry Juice Energy Drinks, 8 fl oz Can, 24 Count (4 Packs of 6);33.3;V8 Juice;"[""Food"",""Beverages"",""Juices"",""Campbell's""]"
29;10.02.2012;545840.05;1;35.68;3.655;137.1666774;8.988;Chaco ZX/1 EcoTread Sandal Big Kid Burlap Heather;47.99;Chaco;"[""Clothing"",""Shoes"",""Sandals & Flip-Flops"",""Sandals & Flip-Flops""]"
29;27.08.2010;545766.13;0;68.99;2.77;132.6932258;10.409;Pntutb Womens Clearance,Woman Fashion Print T-shirt Mid-length 3/4 Sleeve Blouse Round Neck Casual Tops;5.89;PNTUTB;"[""Clothing"",""Womens Plus"",""Plus Size Tops"",""Plus Size Tops""]"
29;24.06.2011;545368.17;0;68.53;3.851;135.2652667;9.966;(3 pack) Hask Keratin Smoothing Deep Conditioner, 1.75 oz, Travel Size;5.91;Hask;"[""Beauty"",""Hair Care"",""Conditioner"",""Deep Conditioner""]"
29;18.05.2012;543706.04;0;61.9;3.899;138.1065806;9.14;ALANDA Cooling Pillowcases, 2 Pack King Size Pillowcases Ultra Cool Pillow Cases with Stretch Japanese Q-max 0.55 Arc-Chill Cooling Fiber for Hair Skin Night Sweat Hot Sleeper - Gray;17.99;Alanda;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Pillowcases""]"
29;18.02.2011;542529.21;0;35.34;3.263;133.3701429;10.256;HAWEE One-Piece Swimsuits for Women Plus Size Mid Waist Monokini Tummy Control Bathing Suits Retro Full Coverage Swimwear;15.99;HAWEE;"[""Clothing"",""Womens Clothing"",""Womens Swimsuits"",""Womens One-Piece Swimsuits"",""Womens One-piece Swimsuits""]"
29;19.02.2010;542399.07;0;31.96;2.747;131.637;10.064;Agadir Argan Oil Daily Moisturizing Conditioner 12.4 oz;11.34;Agadir;"[""Beauty"",""Hair Care"",""Conditioner"",""All Conditioner""]"
29;07.09.2012;540811.85;1;73.3;3.921;138.4729355;9.419;JWD Womens Shirts Casual V Neck Tshirts Puff Short Sleeve Summer Tops Tunic Blouses Pink L;14.99;JWD;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tops""]"
29;11.06.2010;540716.58;0;65.01;2.83;132.4357419;10.16;NELEUS Men's Workout Athletic Pants Running Sweatpants With Pockets Relaxed Fit,Black+Black,US Size S;32.98;NELEUS;"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Pants""]"
29;05.02.2010;538634.46;0;24.36;2.788;131.5279032;10.064;Golden Krust Jamaican Jerk Style Chicken Patty 1 Count, 5oz (Frozen);1.24;Golden Krust;"[""Food"",""Frozen Foods"",""Frozen Appetizers & Snacks"",""Frozen Sandwiches""]"
29;17.06.2011;536914.17;0;63.97;3.873;135.0837333;9.966;"BariatricPal Divine ""Lite"" Protein & Fiber Bars - Peanut Pretzel Size: 3-Pack";46.47;Bariatricpal;"[""Food"",""Snacks, Cookies & Chips"",""Snack Bars"",""Shop all Snack Bars""]"
29;04.03.2011;536031.67;0;33.52;3.437;133.6141429;10.256;LoyisViDion Womens Sandals Clearance New Style Casual Women'S Sandals and Slippers with Flat Bottom for Outer Pink 6(37);7.29;LoyisViDion;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Sandals"",""Womens Flat Sandals""]"
29;05.03.2010;535087.91;0;36.82;2.766;131.735;10.064;Whale Flotilla 3-Piece King Quilt Set, Soft Embossed Bedding Set, Lightweight Bedspread Coverlet with Damask Vintage Pattern, Reversible Bed Cover for All Seasons, Bone;29.99;Whale Flotilla;"[""Home"",""Kids' Rooms"",""Kids' Bedding"",""Kids' Quilts""]"
29;26.10.2012;534970.68;0;57.58;3.917;138.7281613;9.151;NELEUS Womens Compression Yoga Leggings for Workout High Waist Tummy Control with 2 Pockets,Black+Gray+Light Blue,US Size S;39.99;NELEUS;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Workout Leggings""]"
29;06.05.2011;534372.53;0;53.63;4.078;134.5143667;9.966;SEGA Sonic The Hedgehog Little Girls Romper Little Kid to Big;18.99;SEGA;"[""Clothing"",""Kids Clothing"",""Girls Clothing"",""Girls Rompers""]"
29;20.08.2010;531640.19;0;73.21;2.796;132.6616129;10.409;Little Debbie Nutty Bars Ice Cream Bars, 12 fl oz, 4 Count;3.97;Little Debbie;"[""Food"",""Frozen Foods"",""Ice Cream & Novelties"",""Ice Cream Bars""]"
29;11.11.2011;531600.62;0;47.8;3.57;136.4618065;9.357;Dr. Scholl's Womens Brianna Ankle Bootie - Medium & Wide Width;43.99;Dr. Scholl's;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Booties""]"
29;08.10.2010;530059.06;0;56.32;2.776;132.7516667;10.524;Men's Tiger Striped Reflective Tape Track Suits 2 Piece Sweatsuit Set ST576 - Neon Yellow - Large;37.95;G-Style USA;"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Clothing""]"
29;11.05.2012;529707.87;0;56.72;3.947;138.0882667;9.14;Jessica London Women's Plus Size Stretch Cotton Tank Maxi Dress;39.0;Jessica London;"[""Clothing"",""Womens Plus"",""Plus Size Dresses"",""Plus Size Dresses""]"
29;12.02.2010;529672.95;1;28.14;2.771;131.5866129;10.064;Mens Fleece Linede Hoodie Jacket Winter Casual Plaid Flannel Shirts Jacket Long Sleeve Plush Thicken Hooded Thermal Coats with Pockets;29.39;Feancey;"[""Clothing"",""Character Shop"",""Men's Character Shop""]"
29;29.10.2010;527058.59;0;57.73;2.938;132.8708387;10.524;Women's Elila 1303 Lace Wireless Soft-cup Bra (Black 44J);40.81;Elila;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Plus Size Bras, Panties, & Lingerie"",""Plus Size Bras"",""Plus Size Underwire Bras""]"
29;20.04.2012;525200.59;0;58.81;4.046;137.9230667;9.14;Bare Home Luxury Duvet Cover and Sham Set - Premium 1800 Collection - Ultra-Soft - Twin/Twin XL, Gray, 2-Pieces;26.99;Bare Home;"[""Home"",""Kids' Rooms"",""Kids' Bedding"",""Character Bedding""]"
29;12.11.2010;524450.7;0;44.42;2.961;132.9783226;10.524;JWD Womens Loose Blouse Long Sleeve V Neck Button Down T Shirts Tie Front Knot Casual Tops Black S;19.99;JWD;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Tops""]"
29;05.11.2010;521002.97;0;44.34;2.938;132.9245806;10.524;"Exultantex Grey Blackout Curtains for Living Room,Pom Pom Thermal Window Curtains,50""W x 95""L, 2 Panels, Rod Pocket";47.88;Exultantex;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Blackout Curtains""]"
29;05.10.2012;520632.8;0;62.09;4.027;138.8256;9.151;BrylaneHome BH Studio Sheer Voile Rod-Pocket Panel Pair;29.11;BrylaneHome;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
29;13.04.2012;520493.83;0;49.89;4.025;137.868;9.14;Vivarin Caffeine Pills (60 Ct) Safe and Effective Energy Support Helps You Stay Awake, No Calories;9.28;Vivarin;"[""Health and Medicine"",""Pain management"",""Pain Relief""]"
29;06.08.2010;519787.93;0;74.37;2.792;132.6141935;10.409;Ginsiom Mens Jean Shorts Fashion Ripped Slim Rolled Denim Shorts;19.98;Ginsiom;"[""Clothing"",""Mens Clothing"",""Mens Shorts"",""Mens Shorts""]"
29;12.03.2010;519042.49;0;43.43;2.805;131.784;10.064;wendunide summer dress Women's Vintage 1920s Sequin Beaded Tassels Party Night Hem Flapper Gown Dress Black L;33.99;wendunide;"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Womens Dresses""]"
29;14.05.2010;518940.88;0;50.99;2.983;132.152129;10.16;Hanes Women's Comfort Fit Ankle Socks, Extended Size 10-pack;13.97;Hanes;"[""Clothing"",""Womens Clothing"",""Womens Socks, Hosiery & Tights"",""Womens Socks"",""Womens Ankle Socks""]"
29;10.08.2012;518628.42;0;76.74;3.772;138.1437742;9.419;"Amay Blackout Double Pinch Pleat Curtain Panel Drapes Brown 150""W x 96""L- 1Panel";145.6;Amay's;"[""Home"",""Decor"",""Curtains & Window Treatments"",""Curtains"",""Shop Curtains""]"
29;15.04.2011;518245.97;0;48.88;3.823;134.2784667;9.966;Pawmate Eliminate Tears Nutritious Dog Treats, Chicken Wrapped Sweet Potato for All Dogs, 11 oz;11.97;Pawmate;"[""Pets"",""Dogs"",""Dog Treats"",""Dog Bones and Chews"",""Rawhides""]"
29;23.03.2012;517408.48;0;54.68;3.889;137.6552903;8.988;LifeStride Womens Deja Vu Skimmers - Medium & Wide Width;38.99;LifeStride;"[""Clothing"",""Shoes"",""Womens Shoes"",""Flats"",""Ballet Flats""]"
29;19.10.2012;516909.24;0;55.28;4.0;138.8336129;9.151;Zenana Women & Plus Size Smocked Waist Lightweight Casual Athletic Lounge Comfy Shorts;16.19;Zenana;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]"
29;28.10.2011;515119.64;0;49.31;3.604;136.4884516;9.357;Full Size Luxury Extrasoft 100% Supima Cotton 4 Piece Sheets Set in Hotel Quality Sateen Weave Plum Solid 15 Inch Deep Pocket;76.49;Dee's Collection;"[""Baby"",""Toddlers' Room"",""Toddler Bedding"",""Toddler Bedding Sets & Sheets""]"
29;07.10.2011;514993.0;0;56.44;3.633;136.472;9.357;BERANMEY Cute Smile Face Slippers for Women Perfect Soft Plush Comfy Warm Slip-On Happy Face Slippers fo Women Indoor fluffy Smile House Slippers for Women and Men Non-slip Fuzzy Flat Slides;13.99;BERANMEY;"[""Clothing"",""Shoes"",""Womens Shoes"",""Womens Slippers"",""Womens Slide Slippers""]"
29;13.07.2012;514709.76;0;75.81;3.561;138.263;9.419;Jessica London Women's Plus Size Elastic Waist Cotton Flowing Maxi Crinkled Skirt;52.69;Jessica London;"[""Clothing"",""Womens Plus"",""Womens Plus Skirts""]"
29;12.10.2012;513737.0;0;54.18;4.029;138.9117;9.151;Bearsland Womenís Maternity Shorts over Belly Pregnancy Yoga Workout Lounge Sleep Shorts with Pocket 3-Pack;29.99;Bearsland;"[""Clothing"",""Maternity Clothing"",""Maternity Shorts""]"
29;16.07.2010;512292.01;0;76.3;2.796;132.5667742;10.409;Zenana Women & Plus Relaxed Drawstring Waist Draped Basic Maxi Skirts with Side Pockets;21.59;Zenana;"[""Clothing"",""Womens Clothing"",""Womens Skirts"",""Womens Skirts""]"
29;30.07.2010;509872.77;0;76.35;2.792;132.5983871;10.409;Hanes Essentials Men's Long Sleeve Cotton T-Shirt, Sizes S-3XL;10.0;Hanes;"[""Clothing"",""Fashion Brands"",""Hanes"",""Hanes Men"",""Hanes Mens T-Shirts""]"
29;16.04.2010;509100.84;0;51.14;2.885;131.9809;10.16;Pretty Smart Celebrity Artist Eyeshadow Palette 102, Toasty Mauve, Gradient, Bare Brunch, Mr. Merlot, 4.50g;9.98;Pretty Smart;"[""Beauty"",""Beauty by Topic"",""Clean Beauty"",""Clean Beauty Makeup""]"
29;19.11.2010;508174.55;0;48.62;3.03;132.9172;10.524;Wataxii Men's Sweatpants Open Bottom Straight Leg Sweat Pants Black Baggy Sweatpants Men's Athletic Pants Jogger Sweatpants with Pockets;19.99;Wataxii;"[""Clothing"",""Mens Clothing"",""Mens Pants"",""Mens Sweatpants""]"
29;22.07.2011;507335.75;0;77.79;3.882;135.8738387;9.863;LoyisViDion Woman Pants Clearance Women Casual Pants Cotton and Linen Solid Drawstring Elastic Waist Long Straight Pants White L;10.53;LoyisViDion;"[""Clothing"",""Womens Clothing"",""Womens Pants"",""Womens Joggers""]"
29;20.07.2012;506705.36;0;76.57;3.61;138.2331935;9.419;Cool Whip Extra Creamy Whipped Cream Topping, 8 oz Tub;1.98;Cool Whip;"[""Food"",""Frozen Foods"",""Frozen Desserts"",""Whipped Toppings""]"
29;23.07.2010;506502.09;0;76.91;2.784;132.5825806;10.409;Hanes Men's Perfect-T Tri-Blend Short Sleeve T-Shirt Solid Navy M;9.99;Hanes;"[""Clothing"",""Mens Clothing"",""Mens Workout Clothing"",""Mens Workout Shirts""]"
29;09.09.2011;505406.72;1;69.14;3.809;136.2745806;9.863;Smallshow Long Sleeve Pregnancy Shirts Tops Maternity Clothes for Women 3-Pack;35.54;Smallshow;"[""Clothing"",""Maternity Clothing"",""Maternity Tops & T-Shirts"",""Maternity T-Shirts""]"
29;23.04.2010;505329.66;0;51.04;2.895;132.0226667;10.16;Women's Bali DFSTBF Soft Touch Brief Panty (White 6);10.8;Bali;"[""Clothing"",""Womens Clothing"",""Womens Bras, Panties & Lingerie"",""Womens Panties"",""Womens Panties""]"
29;08.04.2011;505304.33;0;44.42;3.72;134.1777742;9.966;Disney Boys Graphic Tee Donald Duck Short Sleeves T-Shirt Top Summer Outfits Clothes Sizes 3-10T;12.99;Disney;"[""Clothing"",""Kids Clothing"",""Boys Clothing"",""Boys Outfit Sets""]"
29;15.07.2011;505246.15;0;75.2;3.827;135.7837419;9.863;Active Basic Women & Plus Basic Solid Long Length Adjustable Spaghetti Strap Camisoles (4PK - Black/White/H. Grey/Taupe, 3XL);29.69;Active Basic;"[""Clothing"",""Womens Plus"",""Plus Size Activewear"",""Plus Size Activewear""]"
29;22.10.2010;505221.17;0;50.24;2.919;132.8170968;10.524;Sanmadrola 100% Waterproof Sofa Anti Slip Couch Covers Machine Washable Furniture Covers Leakproof Sofa Slipcover for Dogs, Children, Pets, Gray, Sofa Oversize;39.99;SANMADROLA;"[""Home"",""Decor"",""Slipcovers"",""Couch Covers""]"
29;21.10.2011;505068.22;0;59.3;3.618;136.5017742;9.357;Clara Clark Twin Size Deep Pocket 3 Piece Bed Sheets Set, 1800 Series Hotel Luxury Soft Microfiber, Brown;22.96;Clara Clark;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Sheet Sets""]"
29;04.05.2012;504963.84;0;50.75;3.991;138.0332;9.14;Aiyino Women's Sleeveless Hollow Out Twist Bodycon Dress Wrap Slim Fit Party Evening Dresses L,Grey;10.35;Aiyino;"[""Clothing"",""Womens Clothing"",""Womens Dresses"",""Party Dresses""]"
29;03.08.2012;504754.74;0;72.99;3.698;138.1735806;9.419;Amay 100% Cotton 600-Thread Count 4-PCs Sheet Set Easily Fit upto 24 Inch Deep Pockets Stripe Pattern ( Queen, Chocolate );89.91;Amay's;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]"
29;09.03.2012;504750.35;0;41.72;3.876;137.5066897;8.988;Great Bay Home Extra Plush Plaid Fleece Warm & Cozy Sheet Set  (Full, Plaid Grey);47.52;Great Bay Home;"[""Home"",""Bedding"",""Bed Sheets & Pillowcases"",""Colored Sheets""]"
29;18.11.2011;504601.29;0;50.62;3.571;136.4666667;9.357;Solaray Food Carotene, Vitamin A as Beta Carotene 25000IU | Carotenoids for Healthy Skin & Eyes, Antioxidant Activity & Immune System Support | 200ct;41.86;Solaray;"[""Health and Medicine"",""Vitamins and Supplements"",""Antioxidant Supplements"",""Beta Carotene""]"
29;30.03.2012;504566.28;0;46.4;3.921;137.7261935;8.988;Renwick Jocelyn Modern Scroll Metal Platform California King Bed, Black;89.97;Renwick;"[""Home"",""Furniture"",""Bedroom Furniture"",""Beds"",""Platform Beds""]"
29;04.02.2011;504126.89;0;26.39;3.24;133.1834194;10.256;"16"" Handwoven Cotton Throw Pillow Cover with Tufted designs and Side Tassels";22.09;Deerlux;"[""Home"",""Decor"",""Decorative Pillows"",""Throw Pillow Covers""]"
29;05.08.2011;503486.37;0;75.33;3.903;136.0540323;9.863;Zenana Women & Plus (S-3X) Soft Rayon Long Sleeve Dolphin Hem V-Neck Tee Shirt Top;13.63;Zenana;"[""Party & Occasions"",""Halloween"",""Halloween Themed Clothing""]"
29;21.05.2010;502021.82;0;59.99;2.961;132.2230323;10.16;LifeStride Womens Deja Vu Skimmers - Medium & Wide Width;38.99;LifeStride;"[""Clothing"",""Shoes"",""Womens Shoes"",""Flats"",""Ballet Flats""]"
29;30.04.2010;501013.47;0;50.96;2.935;132.0644333;10.16;Roaman's Women's Plus Size Invisible Stretch Two-Tone Embroidered Bootcut Jeans;62.74;Roaman's;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
29;02.03.2012;500801.72;0;37.47;3.827;137.4238966;8.988;Organic Red Quinoa, 20 Pounds ó Non-GMO, Raw, Kosher, Vegan ó by Food to Live;72.99;Food to Live;"[""Food"",""Pantry"",""Rice, grains & dried beans"",""Grains"",""Grains""]"
29;19.08.2011;498056.0;0;71.3;3.82;136.183129;9.863;Whale Flotilla Microfiber Twin Size (68x88 inches) Quilt Set Lightweight Quilted Bedspreads Coverlets Set with Stars Pattern, Light Grey, 2 Piece (1 Quilt, 1 Sham);22.49;Whale Flotilla;"[""Home"",""Bedding"",""Quilts"",""Quilt Sets""]"
29;27.04.2012;497250.22;0;51.42;4.023;137.9781333;9.14;400 Thread Count White Cotton Sateen Hotel Stitch Duvet Cover in Scalloped Embroidery Twin/TwinXL White Border;104.0;Eiderdown DÈcor;"[""Home"",""Bedding"",""Shop Bedding""]"
29;02.09.2011;497085.91;0;69.16;3.784;136.2440968;9.863;IBTOM CASTLE Little Big Girls Flower Vintage Floral Lace 3/4 Sleeves Floor Length Dress Wedding Party Evening Formal Pageant Dance Gown 5-6 Years Blue;28.99;Ibtom Castle;"[""Clothing"",""Kids Clothing"",""Girls Clothing"",""Girls Dresses"",""Girls Dresses""]"
29;19.03.2010;496851.6;0;46.03;2.834;131.8242903;10.064;Women's Casual Cotton Blend Pockets Slim Fit Skinny Jegging Stretchy Jeans Pant S-3XL;24.95;Moa Collection;"[""Clothing"",""Womens Plus"",""Plus Size Jeans"",""Plus Size Jeans""]"
29;13.08.2010;495269.0;0;74.75;2.81;132.63;10.409;Purina Beneful Incredibites Wet Dog Food for Small Adult Dogs, Real Beef, 3 oz. Cans (24 Pack);2.74;Beneful;"[""Pets"",""Pets Subscription""]"
29;18.03.2011;493653.43;0;43.38;3.634;133.8492258;10.256;UMfun Women's Summer Dresses Fashion Holiday Summer Solid Color Sleeveless Party Beach Green Dress;5.8;Umfun;"[""Clothing"",""Womens Plus"",""Plus Size Dresses"",""Plus Size Dresses""]"
29;11.03.2011;493430.45;0;41.42;3.6;133.7361429;10.256;Women's Long Sleeve Tunic Tops Casual Round Neck T-Shirts Front Twist Top;10.99;DreamXi;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Tshirts for Women"",""Plus Size Tshirts""]"
29;03.02.2012;493159.35;0;40.58;3.633;137.0632581;8.988;No Boundaries Flare Pants, 2-Pack, Womenís and Womenís Plus;8.89;No Boundaries;"[""Clothing"",""Juniors"",""Juniors Activewear"",""Juniors Activewear""]"
29;29.04.2011;493078.64;0;57.2;3.988;134.4357333;9.966;Scooby Doo Men's Ruh-Roh! Scooby Character Sleep Lounge Pajama Pants;27.95;PJammy;"[""Clothing"",""Mens Clothing"",""Mens Pajamas and Robes"",""Mens Pajama Bottoms""]"
29;20.05.2011;492932.51;0;58.56;4.101;134.6803871;9.966;Sofra Women & Plus Cotton High Waist Full Length Cotton Workout Leggings (Burgundy/Olive, S);17.7;Sofra;"[""Clothing"",""Womens Clothing"",""Womens Activewear"",""Womens Workout Bottoms"",""Workout Leggings""]"
29;10.09.2010;491290.37;1;68.6;2.717;132.7564516;10.409;Marvel Avengers Boys T-Shirts - Captain America, Spider-Man, Iron Man, Hulk (2T-6);14.98;Marvel;"[""Clothing"",""Kids Clothing"",""Boys Clothing"",""Boys Shirts"",""Boys Tshirts""]"
29;28.09.2012;489674.23;0;62.17;4.018;138.7395;9.419;Fantaslook Fall Sweatshirts for Women Crewneck Puff Sleeve Tops Fashion Shirts;19.99;Fantaslook;"[""Clothing"",""Womens Clothing"",""Womens Sweatshirts & Hoodies"",""Womens Sweatshirts & Hoodies""]"
29;16.03.2012;489293.72;0;46.06;3.867;137.5843871;8.988;"Caroma Electric Scooter for Adult, 30Miles Range&20Mph Power by 20""Off-Road Tire&Height Adjustable Seat, Foldable Scooter E Bike for Mountains, Snow, Road, Black";569.99;Caroma;"[""Sports & Outdoors"",""Electric Transportation"",""Adult Electric Scooters""]"
29;21.09.2012;489079.23;0;63.38;4.056;138.6534;9.419;LifeStride Womens I-Loyal Ballet Flats - Various Widths Available;44.99;LifeStride;"[""Clothing"",""Shoes"",""Womens Shoes"",""Flats"",""Ballet Flats""]"
29;24.02.2012;488782.63;0;39.0;3.751;137.3411034;8.988;Ma Croix Men's Mesh Shorts With Pockets Gym Basketball Activewear;9.99;Ma Croix;"[""Clothing"",""Mens Clothing"",""Mens Shorts"",""Mens Workout Shorts""]"
29;26.02.2010;488417.61;0;35.98;2.753;131.686;10.064;RBX Boys' Athletic T-Shirt - 2 Pack Active Performance Dry-Fit Sports Tee (Size: 4-16);13.48;RBX;"[""Clothing"",""Kids Clothing"",""Boys Clothing"",""Boys Activewear"",""Boys Athletic Shirts""]"
29;25.02.2011;483660.15;0;30.23;3.281;133.4921429;10.256;MOSHU Blouses for Women Dressy Casual Button Down Shirts Ruffle Sleeve V Neck Womens Tops;10.0;MOSHU;"[""Clothing"",""Womens Clothing"",""Womens Tops"",""Womens Blouses"",""Womens Blouses""]"
29;15.10.2010;483011.69;0;55.23;2.878;132.7633548;10.524;SmartyPants Women's Multi & Omegas 3 Fish Oil Gummy Vitamins with D3, C & B12 - 120ct;26.99;SmartyPants Vitamins;"[""Health and Medicine"",""Vitamins and Supplements"",""Multivitamins"",""Women's Multivitamins""]"
