Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,PRODUCT_NAME,DEPARTMENT,CATEGORY,SKU,SELLER,BRAND,PRICE_CURRENT,PRICE_RETAIL,REVIEW_COUNT,REVIEW_RATING,RunDate
4,2012-01-13,1941676.61,0,34.41,3.263,130.244,4.607,"Lapcos Pearl Sheet Beauty Mask, Brightening, 5 Sheets, 0.81 fl oz (24 ml) Each",Skin Care,Face Masks,967117445,Beauty Pro,,16.45,16.45,0,0.0,2022-03-20 03:01:11
4,2012-01-20,2005097.76,0,42.09,3.273,130.2792258,4.607,12 Pack Set Nu-Pore Fresh Face Masks Facial Tissue Assorted Skin Care Cleansing,Skin Care,Face Masks,180227864,AllTopBargains,,20.12,20.12,1,1.0,2022-03-20 03:01:11
4,2012-01-27,1928720.51,0,40.31,3.29,130.3144516,4.607,Facial Neck Lift Slimming Mask Liposuction Liposuction Shaping Mask Hood Facial Lifting Artifact V Face Elastic Mask,Skin Care,Face Masks,561916815,Yuedong,,20.99,20.99,0,0.0,2022-03-20 03:01:11
4,2012-02-03,2173373.91,0,41.81,3.354,130.3496774,4.607,Clarins Extra-Firming Face Mask 75ml/2.5oz,Skin Care,Face Masks,904832347,Walmart.com,,51.98,77.0,1,4.0,2022-03-20 03:01:11
4,2012-02-10,2374660.64,1,33.0,3.411,130.3849032,4.607,Peter Thomas Roth Made to Mask 4-Piece Kit (FREE SHIPPING),Skin Care,Face Masks,611926645,wesaveyou$,,46.75,46.75,166,4.7,2022-03-20 03:01:11
4,2012-02-17,2427640.17,0,34.19,3.493,130.4546207,4.607,Pixi Beauty Skintreats Plump Collagen Boost Volumizing Infusion Sheet Face Mask 3 Sheets,Skin Care,Face Masks,955485193,Cheapos,,18.0,18.0,0,0.0,2022-03-20 03:01:11
4,2012-02-24,2226662.17,0,41.31,3.541,130.5502069,4.607,"24K Gold Eye Treatment Masks - Under Eye Patches, Dark Circles Under Eye Treatment, Under Eye Bags Treatment, Eye Mask for Puffy Eyes, Anti-Wrinkle, Undereye Dark Circles",Skin Care,Face Masks,817866986,Joybuy Express,,10.99,10.99,0,0.0,2022-03-20 03:01:11
4,2012-03-02,2206319.9,0,50.38,3.619,130.6457931,4.607,"Peter Thomas Roth 24K Gold Face Mask Pure Luxury Lift & Firm Face Mask, 150ml/5oz",Skin Care,Face Masks,110337856,Tropical Essence LLC,Peter Thomas Roth,70.0,70.0,0,0.0,2022-03-20 03:01:11
4,2012-03-09,2202450.81,0,53.63,3.667,130.7413793,4.607,Masque Bar Pretty Animalz Otter Nourishing Sheet Mask,Skin Care,Face Masks,984049160,Walmart.com,Masque Bar,3.97,3.97,1,1.0,2022-03-20 03:01:11
4,2012-03-16,2214967.44,0,59.81,3.707,130.8261935,4.607,"Benton Goodbye Redness Centella Mask Pack, 10 Masks",Skin Care,Face Masks,867052638,BeautyPOP,Benton,20.9,20.9,0,0.0,2022-03-20 03:01:11
4,2012-03-23,2091592.54,0,59.07,3.759,130.8966452,4.607,Skin Care Treatment Mask Pack Collagen / Gold / Brightening / Hyaluronic Acid / Aloe / Arbutin Essence Face Facial Mask Package 30 Pcs (5 Pack of Each) - Korean Cosmetic Facial Beauty,Skin Care,Face Masks,216884862,The Elixir USA,The Elixir USA,23.9,23.9,0,0.0,2022-03-20 03:01:11
4,2012-03-30,2089381.77,0,72.63,3.82,130.9670968,4.607,"I'm From Honey Beauty Mask, 4.23 oz (120 g)",Skin Care,Face Masks,505083665,Beautyworld,I'm From,38.59,38.59,2,5.0,2022-03-20 03:01:11
4,2012-04-06,2470206.13,0,67.69,3.864,131.0375484,4.308,Skin Obsession Pumpkin Enzyme Mask & Peel with Glycolic Acid to help get rid of  Dark Spots & Brighten the skins glow and tone.,Skin Care,Face Masks,455979180,Skin Obsession,Skin Obsession,15.99,15.99,1,5.0,2022-03-20 03:01:11
4,2012-04-13,2105301.39,0,68.69,3.881,131.108,4.308,"Rhassoul (Ghassoul) Clay Hair & Facial Mask - Moroccan Clay - Great as Facial cleanser, makeup and Blackhead Remover - All Natural, Vegan, Halal - 1lb /16 oz by HalalEveryday",Skin Care,Face Masks,827866598,"Maati, Inc.",Halaleveryday,16.99,16.99,0,0.0,2022-03-20 03:01:11
4,2012-04-20,2144336.89,0,68.6,3.864,131.1173333,4.308,"MISSHA Phytochemical Skin Supplement Sheet Mask, Betacarotene/Nourishing",Skin Care,Face Masks,767077659,Walmart.com,Missha,3.0,4.0,0,0.0,2022-03-20 03:01:11
4,2012-04-27,2064065.66,0,76.47,3.81,131.1266667,4.308,"QUEEN HELENE Mud Pack Masque, 12 oz (Pack of 2)",Skin Care,Face Masks,658529937,Pharmapacks,Queen Helene,15.36,15.36,2,5.0,2022-03-20 03:01:11
4,2012-05-04,2196968.33,0,80.14,3.747,131.136,4.308,"Garnier Dark Spot Treatment Mask For Dark Spots Plus Intense Hydration, 0.64 Fluid Ounce",Skin Care,Face Masks,180303771,Bellagio Export LLC,Garnier,13.99,13.99,0,0.0,2022-03-20 03:01:11
4,2012-05-11,2127661.17,0,67.64,3.685,131.1453333,4.308,Nature Republic Real Nature Mask Sheet 10pcs Original Korean Mask Sheet,Skin Care,Face Masks,231750549,BeautyPOP,NATURE REPUBLIC,10.95,10.95,0,0.0,2022-03-20 03:01:11
4,2012-05-18,2207214.81,0,68.43,3.62,131.0983226,4.308,"LA PURE 24K Gold Eye Treatment Masks - Under Eye Patches, Dark Circles Under Eye Treatment, Under Eye Bags Treatment, Eye Mask for Puffy Eyes, Anti-Wrinkle, Undereye Dark Circles, Gel Pads",Skin Care,Face Masks,571736002,Avenue A Stores LLC,LA PURE,29.88,29.88,0,0.0,2022-03-20 03:01:11
4,2012-05-25,2154137.67,0,77.47,3.551,131.0287742,4.308,origins drink up-intensive overnight Face Mask 50 ml,Skin Care,Face Masks,163458093,SAI HOLDINGS WW INC,Origins,16.99,36.99,2,5.0,2022-03-20 03:01:11
4,2012-06-01,2179360.94,0,77.41,3.483,130.9592258,4.308,"boscia Charcoal Pore Pudding - Vegan, Cruelty-Free, Natural and Clean Skincare | Activated Charcoal and Binchotan White Charcoal Wash Off Face Mask, 2.8 Fl Oz",Skin Care,Face Masks,956988469,SISTORZ STORE (The Skin Care Street),Boscia,26.94,26.94,0,0.0,2022-03-20 03:01:11
4,2012-06-08,2245257.18,0,78.11,3.433,130.8896774,4.308,ZEDWELL Milky Piggy Carbonated Bubble Clay Mask 100g,Skin Care,Face Masks,548226840,Joybuy,ZEDWELL,11.98,11.98,0,0.0,2022-03-20 03:01:11
4,2012-06-15,2234190.93,0,80.94,3.372,130.8295333,4.308,Oil Reflections Luminous Reboost Face Mask by Wella for Unisex - 16.9 oz Face Mask,Skin Care,Face Masks,268013040,LUXE BEAUTY CORNER,Wella,29.38,29.38,4,5.0,2022-03-20 03:01:11
4,2012-06-22,2197299.65,0,81.63,3.329,130.7929,4.308,"Freeman Facial Mask Variety Set, 6 Oz (Pack of 4)",Skin Care,Face Masks,393900678,Lyf Style LLC,Freeman,22.0,22.0,2,3.0,2022-03-20 03:01:11
4,2012-06-29,2128362.92,0,84.23,3.257,130.7562667,4.308,"May Coop Raw Sauce Face Sheet Masks, 6 Ct",Skin Care,Face Masks,449138934,Walmart.com,,16.98,27.0,4,3.0,2022-03-20 03:01:11
4,2012-07-06,2224499.28,0,80.37,3.187,130.7196333,4.077,e.l.f. Pore Clearing Glitter Peel Off Mask,Skin Care,Face Masks,734460774,closeoutsp,,9.09,9.09,186,2.8,2022-03-20 03:01:11
4,2012-07-13,2100252.61,0,76.86,3.224,130.683,4.077,"SheaMoisture Kukui Nut & Grapeseed Oil Youth-Infusing Mud Mask, 6 oz",Skin Care,Face Masks,899458532,Supply Distributors,,12.99,12.99,12,4.7,2022-03-20 03:01:11
4,2012-07-20,2175563.69,0,79.14,3.263,130.7012903,4.077,Primal Elements MASKPUM Pumpkin Soothing Face Mask,Skin Care,Face Masks,823323694,DropAir,,20.52,20.52,0,0.0,2022-03-20 03:01:11
4,2012-07-27,2048613.65,0,81.06,3.356,130.7195806,4.077,"Freeman Feeling Beautiful Facial Polishing Mask, Charcoal & Black Sugar 6 oz (Pack of 2)",Skin Care,Face Masks,48083108,Pharmapacks,,8.46,8.46,4,5.0,2022-03-20 03:01:11
4,2012-08-03,2174514.13,0,83.86,3.374,130.737871,4.077,Magiforet Glitter Star Peel-Off Face Mask 1.7 oz.,Skin Care,Face Masks,280581440,Make It Happen,,9.99,9.99,0,0.0,2022-03-20 03:01:11
4,2012-08-10,2193367.69,0,83.21,3.476,130.7561613,4.077,Lakme K.Therapy Active Fortifying Face Mask 8.5 oz 250 ml,Skin Care,Face Masks,159715718,Skin Perfect Cosmetics,,11.0,41.5,0,0.0,2022-03-20 03:01:11
4,2012-08-17,2283540.3,0,81.41,3.552,130.7909677,4.077,Pacifica  Kale Charcoal  Ultimate Detox Mask  2 25 fl oz  66 ml,Skin Care,Face Masks,696475092,Vitabox,,15.62,15.62,109,4.8,2022-03-20 03:01:11
4,2012-08-24,2125241.68,0,75.76,3.61,130.8381613,4.077,Moisture Surge Overnight Face Mask - All Skin Types by Clinique for Unisex - 3.4 oz Face Mask,Skin Care,Face Masks,149773849,Walmart.com,,28.9,39.0,656,4.7,2022-03-20 03:01:11
4,2012-08-31,2081181.35,0,76.47,3.646,130.8853548,4.077,"G.M. Collin Pure Mask, 2 oz Mask",Skin Care,Face Masks,708177300,VivaBella,,39.86,39.86,0,0.0,2022-03-20 03:01:11
4,2012-09-07,2125104.72,1,82.09,3.709,130.9325484,4.077,"Organic Charcoal Powder - The Only USDA Certified Organic. Food Grade Powder, Non-GMO, Vegan, No Fillers 100% Pure Use for teeth Whitening Facial Masks Detoxing",Skin Care,Face Masks,522726030,Avenue A Stores LLC,,26.47,26.47,0,0.0,2022-03-20 03:01:11
4,2012-09-14,2117854.6,0,68.2,3.706,130.9776667,4.077,Celavi Essence Facial Mask Paper Sheet Korea Skin Care Moisturizing 6 Pack (Vitamin C),Skin Care,Face Masks,593667129,"No.1 Beauty & Cosmetic, Inc.",Celavi Beauty & Cosmetics,10.95,10.95,0,0.0,2022-03-20 03:01:11
4,2012-09-21,2119438.53,0,68.97,3.721,131.0103333,4.077,My Beauty Diary Antarctica Glycoproteins Moisturizing Mask (8 Pieces),Skin Care,Face Masks,694594443,SS-BEAUTY,My Beauty Diary,22.83,22.83,0,0.0,2022-03-20 03:01:11
4,2012-09-28,2027620.23,0,71.74,3.666,131.043,4.077,"AsaVea Black Peel Off Mask with Brush,Blackhead Remover Charcoal Blackhead Remover, Deep Cleansing, Pore Shrinking, Acne and Oil Control, Anti Aging 80 gram",Skin Care,Face Masks,850468034,EMStore,AsaVea,11.89,11.89,0,0.0,2022-03-20 03:01:11
4,2012-10-05,2209835.43,0,63.07,3.62,131.0756667,3.879,"QUEEN HELENE Mud Pack Masque, 12 oz",Skin Care,Face Masks,215221947,Pharmapacks,Queen Helene,8.94,8.94,3,4.7,2022-03-20 03:01:11
4,2012-10-12,2133026.07,0,57.11,3.603,131.1083333,3.879,60Pcs Crystal Gold Anti-Wrinkle Dark Circle Collagen Under Eye Patches Pad Mask,Skin Care,Face Masks,757990536,Topboutique LLC,Topboutique,19.99,19.99,0,0.0,2022-03-20 03:01:11
4,2012-10-19,2097266.85,0,64.46,3.61,131.1499677,3.879,"LuxmeCo Pink Kaolin French Rose Clay Facial Mask Natural Ingredients Cruelty Free Pore Minimizing, Moisturizing, Detoxes skin For all skin types (120g, 4.2 oz)",Skin Care,Face Masks,498281030,Essentials,LuxmeCo,14.95,14.95,1,4.0,2022-03-20 03:01:11
4,2012-10-26,2149594.46,0,63.64,3.514,131.1930968,3.879,"Osmosis Polish Enzyme and Firming Face Mask, 1 Ounce",Skin Care,Face Masks,141731567,Health + Beauty to YOU,Osmosis,46.25,46.25,1,5.0,2022-03-20 03:01:11
5,2010-02-05,317173.1,0,39.7,2.572,211.6539716,6.566,Farmhouse Fresh Splendid Dirt Mud Face Mask - Pumpkin (3 Oz),Skin Care,Face Masks,169405140,EclickCentral,Farmhouse Fresh,25.0,25.0,0,0.0,2022-03-20 03:01:11
5,2010-02-12,311825.7,1,39.81,2.548,211.8004698,6.566,"24k Gold Gel Collegan Eye Mask, Under Eye Patches, Hydrating Firming Skin Remove Dark Circles Eye Bags Anti-Aging Eye Pads",Skin Care,Face Masks,550546053,Joybuy Express,BAGGUCOR,11.99,18.89,0,0.0,2022-03-20 03:01:11
5,2010-02-19,303447.57,0,41.14,2.514,211.8471283,6.566,"24K Gold Powder Gel Collagen Sheet Patch, Anti Ageing Aging, Remove Bags, Dark Circles & Puffiness, Anti Wrinkle, Moisturising,  Uplifting Brightening Eye Mask (10 pairs)",Skin Care,Face Masks,154068609,BEAUTY SUPERSTORE,Deck Out,7.92,7.92,0,0.0,2022-03-20 03:01:11
5,2010-02-26,270281.63,0,46.7,2.561,211.8771468,6.566,"Neutrogena Hydro Boost and Hydrating Hydrogel Mask, 1 Ounce",Skin Care,Face Masks,598639609,Pharmapacks,,10.25,10.25,278,4.1,2022-03-20 03:01:11
5,2010-03-05,288855.71,0,48.89,2.625,211.9071653,6.566,Madre Perla Crema Aclaradora 4 Oz,Skin Care,Face Masks,10849234,Pharmapacks,,9.72,9.72,6,4.2,2022-03-20 03:01:11
5,2010-03-12,297293.59,0,58.5,2.667,211.9371839,6.566,"Freeman Pretty Arms Green Tea Toning & Smoothing Body Sheet Mask for Arms, Single Use, 1ct",Skin Care,Face Masks,133681564,Smile 'n' Save,,8.47,8.47,1,5.0,2022-03-20 03:01:11
5,2010-03-19,281706.41,0,55.46,2.72,211.770897,6.566,"Freeman Cactus and Cloudberry Water Gel Mask, 6 Oz",Skin Care,Face Masks,459678917,AmericaRx Smart Shop,,7.84,7.84,0,0.0,2022-03-20 03:01:11
5,2010-03-26,273282.97,0,52.47,2.732,211.5718925,6.566,"YO1 Naturals Face Mask - Healing Clay, Helps Cleanse, Moisturize & Detoxify - Made for All Skin Type - Natural and NON-GMO, 1.1 Oz (30 g)",Skin Care,Face Masks,324030064,Flodis,,9.78,42.99,0,0.0,2022-03-20 03:01:11
5,2010-04-02,331406.0,0,63.18,2.719,211.372888,6.465,Earth Therapeutics R.E.M. Sleep Mask: NEW! Allows for Crucial Lid Movement (unlike flat masks),Skin Care,Face Masks,917693610,Avenue A Stores LLC,,37.33,37.33,0,0.0,2022-03-20 03:01:11
5,2010-04-09,328020.49,0,65.19,2.77,211.1738835,6.465,"QUEEN HELENE Masque, Avocado & Grapefruit 6 oz (Pack of 2)",Skin Care,Face Masks,44935740,Pharmapacks,,13.13,13.13,0,0.0,2022-03-20 03:01:11
5,2010-04-16,306858.69,0,65.3,2.808,211.0388528,6.465,"Freeman Feeling Beautiful Rejuvenating Clay Mask, Cucumber + Pink Salt 6 oz (Pack of 3)",Skin Care,Face Masks,918416815,Pharmapacks,,16.4,16.4,0,0.0,2022-03-20 03:01:11
5,2010-04-23,288839.73,0,65.13,2.795,210.9891204,6.465,"Epicuren Discovery Volcanic Clay Purifying Mask, 2.5 Fl Oz",Skin Care,Face Masks,123966325,BEST OFFER,,16.99,16.99,0,0.0,2022-03-20 03:01:11
5,2010-04-30,298697.84,0,67.53,2.78,210.939388,6.465,PureHeal's Ginseng Berry 80 Overnight Mask 3.38 fl. oz. (100 ml),Skin Care,Face Masks,466641378,Luxury Affordable,,35.0,35.0,1,5.0,2022-03-20 03:01:11
5,2010-05-07,333522.6,0,71.53,2.835,210.8896556,6.465,[ DOUBLE DARE ]OMG! Bouncing Mask 100 g,Skin Care,Face Masks,702197971,DAILY PACT,,16.99,24.0,0,0.0,2022-03-20 03:01:11
5,2010-05-14,296673.77,0,74.79,2.854,210.8872772,6.465,Face Lifting Double Chin Reducer Belt Neck Firming Cream and Five Toning Masks Set. Anacis,Skin Care,Face Masks,448414629,MedactiveUSA corp,,46.67,46.67,10,4.6,2022-03-20 03:01:11
5,2010-05-21,301615.49,0,75.2,2.826,211.169023,6.465,"SHILLS Blackhead Acne Purifying Peel Off Mask, 1.69 fl oz",Skin Care,Face Masks,538076000,Avenue A Stores LLC,,23.08,23.08,0,0.0,2022-03-20 03:01:11
5,2010-05-28,310013.11,0,79.81,2.759,211.4507688,6.465,"Sukin Pink Clay Facial Masque, Sensitive, 3.38 fl oz (100 ml)",Skin Care,Face Masks,363686752,iHerb,,23.89,23.89,24,4.7,2022-03-20 03:01:11
5,2010-06-04,337825.89,0,79.54,2.705,211.7325146,6.465,Korres HYDRA-BIOME Probiotic Superdose Face Mask with Real Greek Yoghurt  3.38 fl oz,Skin Care,Face Masks,281383727,Graceful Beauty,,39.99,39.99,0,0.0,2022-03-20 03:01:11
5,2010-06-11,296641.91,0,80.7,2.668,212.0142605,6.465,Luma Mask - Exfoliating Face Scrub & Deep Pore Cleanser with Bentonite,Skin Care,Face Masks,536824545,Luma by Laura,,29.99,29.99,3,4.7,2022-03-20 03:01:11
5,2010-06-18,313795.6,0,83.91,2.637,212.0119769,6.465,Elemis Pro-Collagen Hydra-Gel Eye Mask (6 Count),Skin Care,Face Masks,124652413,Walmart.com,,51.0,76.0,26,4.9,2022-03-20 03:01:11
5,2010-06-25,295257.3,0,83.72,2.653,211.8960815,6.465,"Pack of 100, The Elixir Beauty Korean Beauty Collagen Essence Full Facial Mask Sheet, Moisture Face Mask Pack Collagen Skin Care (5 Packs x 20 Various Mask Sheets)",Skin Care,Face Masks,714374312,The Elixir USA,,44.9,44.9,1,1.0,2022-03-20 03:01:11
5,2010-07-02,305993.27,0,81.25,2.669,211.7801861,6.496,Giovanni D Tox System Purifying Facial Mask,Skin Care,Face Masks,422904003,KT Supply LLC,Giovanni,9.95,9.95,0,0.0,2022-03-20 03:01:11
5,2010-07-09,291808.87,0,81.14,2.642,211.6642907,6.496,Shiseido Waso Purifying Peel Off Mask 3.7 Ounce,Skin Care,Face Masks,795381218,SAI HOLDINGS WW INC,Shiseido,19.99,39.99,0,0.0,2022-03-20 03:01:11
5,2010-07-16,280701.7,0,83.98,2.623,211.6561123,6.496,Freeman Facial Charcoal and Black Sugar Pack 6 Pieces,Skin Care,Face Masks,218687220,Pharmapacks,Freeman,14.84,14.84,0,0.0,2022-03-20 03:01:11
5,2010-07-23,274742.63,0,83.66,2.608,211.7915565,6.496,"Freeman Feeling Beautiful Charcoal And Black Sugar Mud Mask, Travel Size, 0.5 oz, 6 Pack",Skin Care,Face Masks,238604974,Vitabox,,16.63,16.63,0,0.0,2022-03-20 03:01:11
5,2010-07-30,268929.03,0,82.46,2.64,211.9270006,6.496,Papa Recipe Black Honey Mask Pack 10 pack,Skin Care,Face Masks,371500928,K-Pop Beauty,Papa Recipe,22.95,22.95,0,0.0,2022-03-20 03:01:11
5,2010-08-06,303043.02,0,86.1,2.627,212.0624447,6.496,Anti Wrinkle Facial Pad Set Reusable Grade Silicone Forehead Nasolabial Folds Anti-aging Mask Face Wrinkle,Skin Care,Face Masks,384374060,Save money,Anself,11.31,22.62,0,0.0,2022-03-20 03:01:11
5,2010-08-13,286477.35,0,87.41,2.692,212.1978889,6.496,"Freeman Feeling Beautiful Rejuvenating Clay Mask, Cucumber + Pink Salt 6 oz (Pack of 2)",Skin Care,Face Masks,489413030,Bradley Sales,Freeman,9.62,9.62,2,3.5,2022-03-20 03:01:11
5,2010-08-20,287205.38,0,87.71,2.664,212.1608984,6.496,Fuller's Earth Clay 6 oz Plastic Jar,Skin Care,Face Masks,758962283,WFMed,GreenHealth,15.03,15.03,1,2.0,2022-03-20 03:01:11
5,2010-08-27,288519.75,0,87.05,2.619,212.123908,6.496,Jan Marini Skin Zyme Papaya Face Mask 2oz,Skin Care,Face Masks,117612065,Luminescence,Jan Marini,62.51,62.51,1,5.0,2022-03-20 03:01:11
5,2010-09-03,323798.0,0,84.06,2.577,212.0869176,6.496,"Derma E Ultra Hydrating Alkaline Overnight Facial, 2 Oz",Skin Care,Face Masks,113452037,Merchandise Outlet,Derma E,12.0,12.0,11,4.1,2022-03-20 03:01:11
5,2010-09-10,306533.08,1,79.86,2.565,212.0499271,6.496,ELEMIS Peptide4 Thousand Flower Mask 2.5 oz,Skin Care,Face Masks,107324939,Treasure Trading Co.,Elemis,29.93,29.93,863,4.6,2022-03-20 03:01:11
5,2010-09-17,282558.65,0,82.28,2.582,212.0769346,6.496,"Bioelements Kerafole Facial, 2.5 oz",Skin Care,Face Masks,107628616,LuxMarket,Bioelements,31.79,31.79,1,5.0,2022-03-20 03:01:11
5,2010-09-24,293131.58,0,78.53,2.624,212.1519404,6.496,"Biore Charcoal Self Heating One Minute Mask Single Use Packs, 4 Ea",Skin Care,Face Masks,926637445,AmericaRx Smart Shop,Bior,9.67,9.67,0,0.0,2022-03-20 03:01:11
5,2010-10-01,283178.12,0,71.1,2.603,212.2269463,6.768,Jayjun Intensive Shining Face Mask 10Pack,Skin Care,Face Masks,163008368,BeautyPOP,JAYJUN,23.48,40.0,2,5.0,2022-03-20 03:01:11
5,2010-10-08,290494.85,0,64.99,2.633,212.3019522,6.768,2 Pack - Feeling Beautiful Facial Peel-Off Mask Cucumber 0.50 oz,Skin Care,Face Masks,626386438,Pharmapacks,Freeman,6.63,6.63,794,4.2,2022-03-20 03:01:11
5,2010-10-15,280681.2,0,68.11,2.72,212.3691867,6.768,"(Value $59) GlamGlow GravityMud Firming Treatment Face Mask, 1.7 Oz",Skin Care,Face Masks,752763457,Beautylizeme,GlamGlow,32.0,32.0,4,4.0,2022-03-20 03:01:11
5,2010-10-22,284988.27,0,70.96,2.725,212.4169928,6.768,KIKUMASAMUNE Japanese Sake Skin Care Mask High Moist 7 sheets,Skin Care,Face Masks,566265805,Galaxy Entry International,Kikumasamune,8.89,8.89,1,5.0,2022-03-20 03:01:11
5,2010-10-29,278031.81,0,70.58,2.716,212.464799,6.768,"Berry Moon Anti-Aging Collagen Mask for hydration, dark spots, and enlarged pores. With rosewater and coconut oil. Large 4oz jar.",Skin Care,Face Masks,274991406,BravoZoom,Berry Moon,9.98,9.98,1,1.0,2022-03-20 03:01:11
5,2010-11-05,325310.3,0,58.88,2.689,212.5126051,6.768,"Palmer's Skin Success Glow Purifying Sheet Mask, 0.60 fl oz",Skin Care,Face Masks,268156461,Silver Rod Pharmacy,Palmer's,9.79,9.79,9,5.0,2022-03-20 03:01:11
5,2010-11-12,301827.36,0,62.37,2.728,212.5604113,6.768,[Double Dare] OMG! 2in1 Kit Detox Bubbling Microfiber Mask-Detoxifying and Moisturizing with Carbonated Bubbles (Pack of 3),Skin Care,Face Masks,327331386,BeautyPOP,Double Dare,14.0,14.0,0,0.0,2022-03-20 03:01:11
5,2010-11-19,297384.81,0,52.52,2.771,212.445487,6.768,Rose Clay 1/2 Lb - Pure Rose Clay - Detoxifying and Rejuvenating clay - Mild and Gentle Clay -Enough clay to make over 30 face masks- By HalalEveryday,Skin Care,Face Masks,432454388,"Maati, Inc.",Halaleveryday,13.99,13.99,0,0.0,2022-03-20 03:01:11
5,2010-11-26,488362.61,1,66.15,2.735,212.303441,6.768,Mizani True Textures Moroccan Clay Steam Face Mask 16.9oz,Skin Care,Face Masks,390602315,K & K Beauty,MIZANI,24.99,24.99,96,4.6,2022-03-20 03:01:11
5,2010-12-03,344490.88,0,51.31,2.708,212.1613951,6.768,FarmHouse Fresh Sand Your Ground Face Mask (3 oz/3.25 oz),Skin Care,Face Masks,154395064,EclickCentral,Farmhouse Fresh,35.0,35.0,0,0.0,2022-03-20 03:01:11
5,2010-12-10,352811.53,0,48.27,2.843,212.0193491,6.768,"Natura Bisse Stabilizing Cleansing Mask, 7 oz.",Skin Care,Face Masks,198500150,Bellacos,Natura Bisse,38.0,38.0,0,0.0,2022-03-20 03:01:11
5,2010-12-17,367801.19,0,51.61,2.869,211.9580815,6.768,"Philosophy Purity Made Simple Pore Extractor Exfoliating Clay Mask, 1 Oz.",Skin Care,Face Masks,958834696,Vitabox,Philosophy,14.24,14.24,0,0.0,2022-03-20 03:01:11
5,2010-12-24,466010.25,0,55.01,2.886,211.9573978,6.768,"Pilaten Black Suction Mask, 60g",Skin Care,Face Masks,405705901,Palm Beach Perfumes,Pilaten,4.85,4.85,2,4.0,2022-03-20 03:01:11
5,2010-12-31,298180.18,1,49.79,2.943,211.9567142,6.768,Pacifica  Mattify Prep  Pineapple   Hyaluronic Facial Mask  1 Mask  0 67 fl oz  20 ml,Skin Care,Face Masks,494415716,VivaBella,Pacifica,10.89,10.89,68,4.7,2022-03-20 03:01:11
5,2011-01-07,286347.26,0,48.3,2.976,211.9560305,6.634,"Natural Lemon Sheet Mask, 2 Pack",Skin Care,Face Masks,246012006,Walmart.com,The Saem,4.4,4.4,1,5.0,2022-03-20 03:01:11
5,2011-01-14,260636.71,0,37.74,2.983,212.008514,6.634,"Neutrogena Pink Grapefruit 100% Hydrogel Face Mask Acne Prone Skin Naturally Grapefruit Extract, Single-Use Ref (Pack of 3)",Skin Care,Face Masks,343314460,Pharmapacks,Neutrogena,8.55,8.55,172,4.4,2022-03-20 03:01:11
5,2011-01-21,275313.34,0,45.41,3.016,212.3800012,6.634,Uriage Roseliane Anti-Redness Mask 40ml,Skin Care,Face Masks,264146294,PHARMARCIE LLC,Uriage,24.99,24.99,0,0.0,2022-03-20 03:01:11
5,2011-01-28,279088.39,0,44.5,3.01,212.7514884,6.634,Blackhead Remover Mask X-Large Size Natural Gold Collagen Blackhead Mask Easily Be Free of Blackheads Pimples Whitehead Acne Opens Clogged Pores Leaves Face Soft and Smooth,Skin Care,Face Masks,893676359,Topboutique LLC,Topboutique,9.98,9.98,0,0.0,2022-03-20 03:01:11
5,2011-02-04,329613.2,0,41.67,2.989,213.1229755,6.634,Pixi Beauty Skintreats Collagen Plumping Face Mask 1 52 fl oz 45 ml,Skin Care,Face Masks,323063209,NBO LLC,Pixi By Petra,12.49,12.49,0,0.0,2022-03-20 03:01:11
5,2011-02-11,311590.54,1,38.25,3.022,213.4944627,6.634,"QUEEN HELENE Mint Julep Masque, 12 oz (Pack of 4)",Skin Care,Face Masks,781818530,Pharmapacks,Queen Helene,24.58,24.58,0,0.0,2022-03-20 03:01:11
5,2011-02-18,356622.61,0,58.83,3.045,213.8068304,6.634,Cocoa Butter Purifying Enzyme Mask - Pack of 2 by Palmers for Women - 4.25 oz Mask,Skin Care,Face Masks,335028709,VivaBella,Palmer's,23.61,23.61,0,0.0,2022-03-20 03:01:11
5,2011-02-25,294659.5,0,63.35,3.065,214.0955503,6.634,"Mario Badescu Skin Care Mario Badescu Enzyme Revitalizing Face Mask, 2 oz",Skin Care,Face Masks,730578903,"Mario Badescu Skin Care, Inc.",Mario Badescu,20.0,20.0,29,4.4,2022-03-20 03:01:11
5,2011-03-04,329033.66,0,60.35,3.288,214.3842702,6.634,Rhassoul Clay (Ghassoul Clay) or Moroccan clay mask 4 oz - For skin and hair - Detoxifying and Rejuvenating clay - Enough clay to make over 15 face masks by SaaQin,Skin Care,Face Masks,407291181,"Maati, Inc.",Halaleveryday,9.99,9.99,0,0.0,2022-03-20 03:01:11
5,2011-03-11,293098.1,0,55.74,3.459,214.6729901,6.634,"Some By Mi Glow Luminous Ampoule Beauty Mask, Diamond Brightening, 10 Sheets, 25 Each",Skin Care,Face Masks,574950317,The Glowest,Some by MI,13.5,13.5,0,0.0,2022-03-20 03:01:11
5,2011-03-18,312177.67,0,64.31,3.488,214.9257339,6.634,Jayjun Real Water Brightening 3-Steps Black Mask 10pcs,Skin Care,Face Masks,891629542,BeautyPOP,JAYJUN,23.5,23.5,0,0.0,2022-03-20 03:01:11
